 strategy,interface,num_data_points,elapsed_time,record_count,engine,finished_at,
vanilla_dask_bag_map_partitions,bag,9,4.708033,9,dask,2024-09-02T17:09:43.590795,
vanilla_dask_bag_map_partitions,bag,9,4.648582,9,dask,2024-09-02T17:09:48.390611,
vanilla_dask_bag_map_partitions,bag,9,4.668016,9,dask,2024-09-02T17:09:53.206612,
vanilla_dask_bag_map_partitions,bag,9,4.762501,9,dask,2024-09-02T17:09:58.126159,
vanilla_dask_bag_map_partitions,bag,9,4.697803,9,dask,2024-09-02T17:10:02.972397,
vanilla_dask_bag_map_partitions,bag,9,5.021867,9,dask,2024-09-02T17:10:08.145765,
vanilla_dask_bag_map_partitions,bag,9,4.877667,9,dask,2024-09-02T17:10:13.209873,
vanilla_dask_bag_map_partitions,bag,9,4.579530,9,dask,2024-09-02T17:10:17.943330,
vanilla_dask_bag_map_partitions,bag,9,4.967955,9,dask,2024-09-02T17:10:23.067181,
vanilla_dask_bag_map_partitions,bag,9,4.732494,9,dask,2024-09-02T17:10:27.954211,
vanilla_dask_bag_map_partitions,bag,9,4.649453,9,dask,2024-09-02T17:10:32.754208,
vanilla_dask_bag_map_partitions,bag,9,4.624061,9,dask,2024-09-02T17:10:37.530084,
vanilla_dask_bag_map_partitions,bag,9,4.730301,9,dask,2024-09-02T17:10:42.409668,
vanilla_dask_bag_map_partitions,bag,9,4.735085,9,dask,2024-09-02T17:10:47.305562,
vanilla_dask_bag_map_partitions,bag,9,4.575059,9,dask,2024-09-02T17:10:52.038396,
vanilla_dask_bag_map_partitions,bag,9,4.639882,9,dask,2024-09-02T17:10:56.829807,
vanilla_dask_bag_map_partitions,bag,9,4.662291,9,dask,2024-09-02T17:11:01.648800,
vanilla_dask_bag_map_partitions,bag,9,4.625743,9,dask,2024-09-02T17:11:06.429646,
vanilla_dask_bag_map_partitions,bag,9,4.634559,9,dask,2024-09-02T17:11:11.220194,
vanilla_dask_bag_map_partitions,bag,9,4.849697,9,dask,2024-09-02T17:11:16.223146,
vanilla_dask_bag_map_partitions,bag,9,4.647074,9,dask,2024-09-02T17:11:21.023351,
vanilla_dask_bag_map_partitions,bag,9,4.648550,9,dask,2024-09-02T17:11:25.824778,
vanilla_dask_bag_map_partitions,bag,9,4.633837,9,dask,2024-09-02T17:11:30.614180,
vanilla_dask_bag_map_partitions,bag,9,4.725648,9,dask,2024-09-02T17:11:35.495272,
vanilla_dask_bag_map_partitions,bag,9,4.769577,9,dask,2024-09-02T17:11:40.419138,
vanilla_dask_bag_map_partitions,bag,90,4.977183,9,dask,2024-09-02T17:11:45.556254,
vanilla_dask_bag_map_partitions,bag,90,4.985524,9,dask,2024-09-02T17:11:50.693474,
vanilla_dask_bag_map_partitions,bag,90,4.924325,9,dask,2024-09-02T17:11:55.770195,
vanilla_dask_bag_map_partitions,bag,90,5.050577,9,dask,2024-09-02T17:12:00.978470,
vanilla_dask_bag_map_partitions,bag,90,5.177009,9,dask,2024-09-02T17:12:06.308250,
vanilla_dask_bag_map_partitions,bag,90,5.286365,9,dask,2024-09-02T17:12:11.755897,
vanilla_dask_bag_map_partitions,bag,90,5.169945,9,dask,2024-09-02T17:12:17.082589,
vanilla_dask_bag_map_partitions,bag,90,5.183827,9,dask,2024-09-02T17:12:22.427038,
vanilla_dask_bag_map_partitions,bag,90,5.117056,9,dask,2024-09-02T17:12:27.702039,
vanilla_dask_bag_map_partitions,bag,90,4.995511,9,dask,2024-09-02T17:12:32.851402,
vanilla_dask_bag_map_partitions,bag,90,4.889051,9,dask,2024-09-02T17:12:37.902763,
vanilla_dask_bag_map_partitions,bag,90,5.015199,9,dask,2024-09-02T17:12:43.082667,
vanilla_dask_bag_map_partitions,bag,90,5.015705,9,dask,2024-09-02T17:12:48.260712,
vanilla_dask_bag_map_partitions,bag,90,4.881197,9,dask,2024-09-02T17:12:53.301618,
vanilla_dask_bag_map_partitions,bag,90,4.952755,9,dask,2024-09-02T17:12:58.410006,
vanilla_dask_bag_map_partitions,bag,90,4.931848,9,dask,2024-09-02T17:13:03.491475,
vanilla_dask_bag_map_partitions,bag,90,5.435156,9,dask,2024-09-02T17:13:09.076759,
vanilla_dask_bag_map_partitions,bag,90,5.125839,9,dask,2024-09-02T17:13:14.373549,
vanilla_dask_bag_map_partitions,bag,90,5.302336,9,dask,2024-09-02T17:13:19.833143,
vanilla_dask_bag_map_partitions,bag,90,5.263855,9,dask,2024-09-02T17:13:25.255695,
vanilla_dask_bag_map_partitions,bag,90,5.373110,9,dask,2024-09-02T17:13:30.805122,
vanilla_dask_bag_map_partitions,bag,90,4.953604,9,dask,2024-09-02T17:13:35.923857,
vanilla_dask_bag_map_partitions,bag,90,5.144369,9,dask,2024-09-02T17:13:41.220338,
vanilla_dask_bag_map_partitions,bag,90,5.130213,9,dask,2024-09-02T17:13:46.514411,
vanilla_dask_bag_map_partitions,bag,90,5.026849,9,dask,2024-09-02T17:13:51.700100,
vanilla_dask_bag_map_partitions,bag,90,5.027102,9,dask,2024-09-02T17:13:56.874725,
vanilla_dask_bag_map_partitions,bag,90,5.102587,9,dask,2024-09-02T17:14:02.135265,
vanilla_dask_bag_map_partitions,bag,90,4.995510,9,dask,2024-09-02T17:14:07.285452,
vanilla_dask_bag_map_partitions,bag,90,5.021631,9,dask,2024-09-02T17:14:12.460387,
vanilla_dask_bag_map_partitions,bag,90,4.913677,9,dask,2024-09-02T17:14:17.530764,
vanilla_dask_bag_map_partitions,bag,900,4.986154,9,dask,2024-09-02T17:14:22.673264,
vanilla_dask_bag_map_partitions,bag,900,5.127416,9,dask,2024-09-02T17:14:27.955205,
vanilla_dask_bag_map_partitions,bag,900,5.234492,9,dask,2024-09-02T17:14:33.353648,
vanilla_dask_bag_map_partitions,bag,900,5.174013,9,dask,2024-09-02T17:14:38.682485,
vanilla_dask_bag_map_partitions,bag,900,5.202018,9,dask,2024-09-02T17:14:44.051243,
vanilla_dask_bag_map_partitions,bag,900,5.163817,9,dask,2024-09-02T17:14:49.405336,
vanilla_dask_bag_map_partitions,bag,900,4.992520,9,dask,2024-09-02T17:14:54.552466,
vanilla_dask_bag_map_partitions,bag,900,5.002159,9,dask,2024-09-02T17:14:59.709737,
vanilla_dask_bag_map_partitions,bag,900,5.316375,9,dask,2024-09-02T17:15:05.183465,
vanilla_dask_bag_map_partitions,bag,900,5.752823,9,dask,2024-09-02T17:15:11.100460,
vanilla_dask_bag_map_partitions,bag,900,5.115167,9,dask,2024-09-02T17:15:16.374223,
vanilla_dask_bag_map_partitions,bag,900,5.101082,9,dask,2024-09-02T17:15:21.635304,
vanilla_dask_bag_map_partitions,bag,900,5.147678,9,dask,2024-09-02T17:15:26.937074,
vanilla_dask_bag_map_partitions,bag,900,5.107541,9,dask,2024-09-02T17:15:32.221426,
vanilla_dask_bag_map_partitions,bag,900,4.962440,9,dask,2024-09-02T17:15:37.345568,
vanilla_dask_bag_map_partitions,bag,900,5.381808,9,dask,2024-09-02T17:15:42.881828,
vanilla_dask_bag_map_partitions,bag,900,5.201453,9,dask,2024-09-02T17:15:48.253247,
vanilla_dask_bag_map_partitions,bag,900,5.081846,9,dask,2024-09-02T17:15:53.495902,
vanilla_dask_bag_map_partitions,bag,900,5.073414,9,dask,2024-09-02T17:15:58.727534,
vanilla_dask_bag_map_partitions,bag,900,5.042256,9,dask,2024-09-02T17:16:03.923924,
vanilla_dask_bag_map_partitions,bag,900,5.148178,9,dask,2024-09-02T17:16:09.231745,
vanilla_dask_bag_map_partitions,bag,900,5.181678,9,dask,2024-09-02T17:16:14.566528,
vanilla_dask_bag_map_partitions,bag,900,5.250109,9,dask,2024-09-02T17:16:19.971391,
vanilla_dask_bag_map_partitions,bag,900,5.034033,9,dask,2024-09-02T17:16:25.158561,
vanilla_dask_bag_map_partitions,bag,900,5.168387,9,dask,2024-09-02T17:16:30.480836,
vanilla_dask_bag_map_partitions,bag,900,5.019092,9,dask,2024-09-02T17:16:35.656804,
vanilla_dask_bag_map_partitions,bag,900,4.921374,9,dask,2024-09-02T17:16:40.729927,
vanilla_dask_bag_map_partitions,bag,900,4.925608,9,dask,2024-09-02T17:16:45.806488,
vanilla_dask_bag_map_partitions,bag,900,4.957400,9,dask,2024-09-02T17:16:50.913323,
vanilla_dask_bag_map_partitions,bag,900,5.001285,9,dask,2024-09-02T17:16:56.071412,
vanilla_dask_bag_map_partitions,bag,9000,5.059918,9,dask,2024-09-02T17:17:01.281369,
vanilla_dask_bag_map_partitions,bag,9000,5.039601,9,dask,2024-09-02T17:17:06.477592,
vanilla_dask_bag_map_partitions,bag,9000,4.851975,9,dask,2024-09-02T17:17:11.483762,
vanilla_dask_bag_map_partitions,bag,9000,4.955896,9,dask,2024-09-02T17:17:16.595668,
vanilla_dask_bag_map_partitions,bag,9000,4.990345,9,dask,2024-09-02T17:17:21.736668,
vanilla_dask_bag_map_partitions,bag,9000,4.978775,9,dask,2024-09-02T17:17:26.871188,
vanilla_dask_bag_map_partitions,bag,9000,4.945513,9,dask,2024-09-02T17:17:31.972694,
vanilla_dask_bag_map_partitions,bag,9000,4.903742,9,dask,2024-09-02T17:17:37.036279,
vanilla_dask_bag_map_partitions,bag,9000,4.974745,9,dask,2024-09-02T17:17:42.161785,
vanilla_dask_bag_map_partitions,bag,9000,4.967750,9,dask,2024-09-02T17:17:47.285802,
vanilla_dask_bag_map_partitions,bag,9000,4.943129,9,dask,2024-09-02T17:17:52.381964,
vanilla_dask_bag_map_partitions,bag,9000,4.929490,9,dask,2024-09-02T17:17:57.468635,
vanilla_dask_bag_map_partitions,bag,9000,4.943940,9,dask,2024-09-02T17:18:02.565621,
vanilla_dask_bag_map_partitions,bag,9000,4.918978,9,dask,2024-09-02T17:18:07.640763,
vanilla_dask_bag_map_partitions,bag,9000,4.914571,9,dask,2024-09-02T17:18:12.707509,
vanilla_dask_bag_map_partitions,bag,9000,4.922389,9,dask,2024-09-02T17:18:17.787365,
vanilla_dask_bag_map_partitions,bag,9000,5.026183,9,dask,2024-09-02T17:18:22.964333,
vanilla_dask_bag_map_partitions,bag,9000,5.003410,9,dask,2024-09-02T17:18:28.116717,
vanilla_dask_bag_map_partitions,bag,9000,5.024939,9,dask,2024-09-02T17:18:33.311508,
vanilla_dask_bag_map_partitions,bag,9000,5.034580,9,dask,2024-09-02T17:18:38.504244,
vanilla_dask_bag_map_partitions,bag,9000,5.001936,9,dask,2024-09-02T17:18:43.658752,
vanilla_dask_bag_map_partitions,bag,9000,5.162951,9,dask,2024-09-02T17:18:48.977152,
vanilla_dask_bag_map_partitions,bag,9000,4.928687,9,dask,2024-09-02T17:18:54.065290,
vanilla_dask_bag_map_partitions,bag,9000,4.962237,9,dask,2024-09-02T17:18:59.185478,
vanilla_dask_bag_map_partitions,bag,9000,4.938111,9,dask,2024-09-02T17:19:04.272507,
vanilla_dask_bag_map_partitions,bag,9000,4.905107,9,dask,2024-09-02T17:19:09.332280,
vanilla_dask_bag_map_partitions,bag,9000,4.987916,9,dask,2024-09-02T17:19:14.479280,
vanilla_dask_bag_map_partitions,bag,9000,4.914764,9,dask,2024-09-02T17:19:19.546782,
vanilla_dask_bag_map_partitions,bag,9000,4.974755,9,dask,2024-09-02T17:19:24.676200,
vanilla_dask_bag_map_partitions,bag,9000,4.992268,9,dask,2024-09-02T17:19:29.832350,
vanilla_dask_bag_map_partitions,bag,90000,5.016163,9,dask,2024-09-02T17:19:35.000121,
vanilla_dask_bag_map_partitions,bag,90000,5.504388,9,dask,2024-09-02T17:19:40.662097,
vanilla_dask_bag_map_partitions,bag,90000,5.250799,9,dask,2024-09-02T17:19:46.064468,
vanilla_dask_bag_map_partitions,bag,90000,5.145861,9,dask,2024-09-02T17:19:51.366514,
vanilla_dask_bag_map_partitions,bag,90000,5.080275,9,dask,2024-09-02T17:19:56.605718,
vanilla_dask_bag_map_partitions,bag,90000,5.103107,9,dask,2024-09-02T17:20:01.860805,
vanilla_dask_bag_map_partitions,bag,90000,5.060192,9,dask,2024-09-02T17:20:07.087220,
vanilla_dask_bag_map_partitions,bag,90000,5.140599,9,dask,2024-09-02T17:20:12.382453,
vanilla_dask_bag_map_partitions,bag,90000,5.125320,9,dask,2024-09-02T17:20:17.665431,
vanilla_dask_bag_map_partitions,bag,90000,4.937277,9,dask,2024-09-02T17:20:22.754168,
vanilla_dask_bag_map_partitions,bag,90000,5.012770,9,dask,2024-09-02T17:20:27.924637,
vanilla_dask_bag_map_partitions,bag,90000,5.024664,9,dask,2024-09-02T17:20:33.107806,
vanilla_dask_bag_map_partitions,bag,90000,5.020844,9,dask,2024-09-02T17:20:38.285820,
vanilla_dask_bag_map_partitions,bag,90000,5.020822,9,dask,2024-09-02T17:20:43.461736,
vanilla_dask_bag_map_partitions,bag,90000,5.164352,9,dask,2024-09-02T17:20:48.778293,
vanilla_dask_bag_map_partitions,bag,90000,5.138866,9,dask,2024-09-02T17:20:54.077461,
vanilla_dask_bag_map_partitions,bag,90000,5.130445,9,dask,2024-09-02T17:20:59.373358,
vanilla_dask_bag_map_partitions,bag,90000,4.966695,9,dask,2024-09-02T17:21:04.492243,
vanilla_dask_bag_map_partitions,bag,90000,4.996338,9,dask,2024-09-02T17:21:09.642706,
vanilla_dask_bag_map_partitions,bag,90000,5.204277,9,dask,2024-09-02T17:21:15.002480,
vanilla_dask_bag_map_partitions,bag,90000,5.153041,9,dask,2024-09-02T17:21:20.311755,
vanilla_dask_bag_map_partitions,bag,90000,5.291286,9,dask,2024-09-02T17:21:25.758954,
vanilla_dask_bag_map_partitions,bag,90000,5.202770,9,dask,2024-09-02T17:21:31.119329,
vanilla_dask_bag_map_partitions,bag,90000,5.055305,9,dask,2024-09-02T17:21:36.328970,
vanilla_dask_bag_map_partitions,bag,90000,5.315994,9,dask,2024-09-02T17:21:41.802174,
vanilla_dask_bag_map_partitions,bag,90000,5.080281,9,dask,2024-09-02T17:21:47.038004,
vanilla_dask_bag_map_partitions,bag,90000,5.040143,9,dask,2024-09-02T17:21:52.234005,
vanilla_dask_bag_map_partitions,bag,90000,5.185387,9,dask,2024-09-02T17:21:57.573516,
vanilla_dask_bag_map_partitions,bag,90000,5.257221,9,dask,2024-09-02T17:22:02.995573,
vanilla_dask_bag_map_partitions,bag,90000,5.163204,9,dask,2024-09-02T17:22:08.332959,
vanilla_dask_bag_map_partitions,bag,900000,6.167286,9,dask,2024-09-02T17:22:14.654934,
vanilla_dask_bag_map_partitions,bag,900000,6.069809,9,dask,2024-09-02T17:22:20.880851,
vanilla_dask_bag_map_partitions,bag,900000,6.035849,9,dask,2024-09-02T17:22:27.076204,
vanilla_dask_bag_map_partitions,bag,900000,6.219447,9,dask,2024-09-02T17:22:33.451631,
vanilla_dask_bag_map_partitions,bag,900000,6.376201,9,dask,2024-09-02T17:22:39.982885,
vanilla_dask_bag_map_partitions,bag,900000,5.953373,9,dask,2024-09-02T17:22:46.102944,
vanilla_dask_bag_map_partitions,bag,900000,6.014735,9,dask,2024-09-02T17:22:52.273612,
vanilla_dask_bag_map_partitions,bag,900000,6.021864,9,dask,2024-09-02T17:22:58.452421,
vanilla_dask_bag_map_partitions,bag,900000,6.003401,9,dask,2024-09-02T17:23:04.619684,
vanilla_dask_bag_map_partitions,bag,900000,6.029661,9,dask,2024-09-02T17:23:10.809341,
vanilla_dask_bag_map_partitions,bag,900000,6.204762,9,dask,2024-09-02T17:23:17.171799,
vanilla_dask_bag_map_partitions,bag,900000,6.248795,9,dask,2024-09-02T17:23:23.581242,
vanilla_dask_bag_map_partitions,bag,900000,5.944854,9,dask,2024-09-02T17:23:29.682276,
vanilla_dask_bag_map_partitions,bag,900000,6.425461,9,dask,2024-09-02T17:23:36.257494,
vanilla_dask_bag_map_partitions,bag,900000,6.144955,9,dask,2024-09-02T17:23:42.561519,
vanilla_dask_bag_map_partitions,bag,900000,6.370317,9,dask,2024-09-02T17:23:49.095603,
vanilla_dask_bag_map_partitions,bag,900000,6.179881,9,dask,2024-09-02T17:23:55.434956,
vanilla_dask_bag_map_partitions,bag,900000,6.320434,9,dask,2024-09-02T17:24:01.915560,
vanilla_dask_bag_map_partitions,bag,900000,6.183500,9,dask,2024-09-02T17:24:08.262338,
vanilla_dask_bag_map_partitions,bag,900000,6.188257,9,dask,2024-09-02T17:24:14.611548,
vanilla_dask_bag_map_partitions,bag,900000,6.186143,9,dask,2024-09-02T17:24:20.958421,
vanilla_dask_bag_map_partitions,bag,900000,6.235890,9,dask,2024-09-02T17:24:27.355332,
vanilla_dask_bag_map_partitions,bag,900000,6.243397,9,dask,2024-09-02T17:24:33.759346,
vanilla_dask_bag_map_partitions,bag,900000,6.389587,9,dask,2024-09-02T17:24:40.301401,
vanilla_dask_bag_map_partitions,bag,900000,6.247665,9,dask,2024-09-02T17:24:46.712794,
vanilla_dask_bag_map_partitions,bag,900000,6.212381,9,dask,2024-09-02T17:24:53.087986,
vanilla_dask_bag_map_partitions,bag,900000,6.159617,9,dask,2024-09-02T17:24:59.408153,
vanilla_dask_bag_map_partitions,bag,900000,6.208880,9,dask,2024-09-02T17:25:05.782035,
vanilla_dask_bag_map_partitions,bag,900000,6.257134,9,dask,2024-09-02T17:25:12.202667,
vanilla_dask_bag_map_partitions,bag,900000,6.260105,9,dask,2024-09-02T17:25:18.623204,
vanilla_dask_bag_map_partitions,bag,9000000,13.779669,9,dask,2024-09-02T17:25:32.561002,
vanilla_dask_bag_map_partitions,bag,9000000,13.264255,9,dask,2024-09-02T17:25:45.991997,
vanilla_dask_bag_map_partitions,bag,9000000,13.836399,9,dask,2024-09-02T17:25:59.997737,
vanilla_dask_bag_map_partitions,bag,9000000,14.376101,9,dask,2024-09-02T17:26:14.537372,
vanilla_dask_bag_map_partitions,bag,9000000,14.155762,9,dask,2024-09-02T17:26:28.858360,
vanilla_dask_bag_map_partitions,bag,9000000,14.020798,9,dask,2024-09-02T17:26:43.040434,
vanilla_dask_bag_map_partitions,bag,9000000,14.205920,9,dask,2024-09-02T17:26:57.405164,
vanilla_dask_bag_map_partitions,bag,9000000,13.863300,9,dask,2024-09-02T17:27:11.426525,
vanilla_dask_bag_map_partitions,bag,9000000,13.985672,9,dask,2024-09-02T17:27:25.574771,
vanilla_dask_bag_map_partitions,bag,9000000,13.903108,9,dask,2024-09-02T17:27:39.641957,
vanilla_dask_bag_map_partitions,bag,9000000,14.224178,9,dask,2024-09-02T17:27:54.025694,
vanilla_dask_bag_map_partitions,bag,9000000,14.172816,9,dask,2024-09-02T17:28:08.362592,
vanilla_dask_bag_map_partitions,bag,9000000,14.106571,9,dask,2024-09-02T17:28:22.629683,
vanilla_dask_bag_map_partitions,bag,9000000,14.173513,9,dask,2024-09-02T17:28:36.968312,
vanilla_dask_bag_map_partitions,bag,9000000,14.062655,9,dask,2024-09-02T17:28:51.201586,
vanilla_dask_bag_map_partitions,bag,9000000,14.073445,9,dask,2024-09-02T17:29:05.438192,
vanilla_dask_bag_map_partitions,bag,9000000,14.014034,9,dask,2024-09-02T17:29:19.617897,
vanilla_dask_bag_map_partitions,bag,9000000,14.027735,9,dask,2024-09-02T17:29:33.802603,
vanilla_dask_bag_map_partitions,bag,9000000,14.169124,9,dask,2024-09-02T17:29:48.137888,
vanilla_dask_bag_map_partitions,bag,9000000,14.039208,9,dask,2024-09-02T17:30:02.344046,
vanilla_dask_bag_map_partitions,bag,9000000,14.131131,9,dask,2024-09-02T17:30:16.636362,
vanilla_dask_bag_map_partitions,bag,9000000,14.111356,9,dask,2024-09-02T17:30:30.915038,
vanilla_dask_bag_map_partitions,bag,9000000,13.988929,9,dask,2024-09-02T17:30:45.066705,
vanilla_dask_bag_map_partitions,bag,9000000,13.904849,9,dask,2024-09-02T17:30:59.134022,
vanilla_dask_bag_map_partitions,bag,9000000,13.976663,9,dask,2024-09-02T17:31:13.271027,
vanilla_dask_bag_map_partitions,bag,9000000,14.189211,9,dask,2024-09-02T17:31:27.620467,
vanilla_dask_bag_map_partitions,bag,9000000,14.077160,9,dask,2024-09-02T17:31:41.856512,
vanilla_dask_bag_map_partitions,bag,9000000,14.909111,9,dask,2024-09-02T17:31:56.932917,
vanilla_dask_bag_map_partitions,bag,9000000,14.408140,9,dask,2024-09-02T17:32:11.516844,
vanilla_dask_bag_map_partitions,bag,9000000,14.526025,9,dask,2024-09-02T17:32:26.206639,
 strategy,interface,num_data_points,elapsed_time,record_count,engine,finished_at,
vanilla_dask_bag_accumulate,bag,9,9.348762,9,dask,2024-10-06T16:59:00.095617,
vanilla_dask_bag_accumulate,bag,9,9.298002,9,dask,2024-10-06T16:59:31.933488,
 strategy,interface,num_data_points,elapsed_time,record_count,engine,finished_at,
 strategy,interface,num_data_points,elapsed_time,record_count,engine,finished_at,
vanilla_dask_bag_accumulate,bag,9,9.406001,9,dask,2024-10-08T08:20:46.418629,
vanilla_dask_bag_accumulate,bag,9,8.984964,9,dask,2024-10-08T08:20:55.561086,
vanilla_dask_bag_accumulate,bag,9,8.995785,9,dask,2024-10-08T08:21:04.713077,
vanilla_dask_bag_accumulate,bag,9,9.120749,9,dask,2024-10-08T08:21:13.991609,
vanilla_dask_bag_accumulate,bag,9,9.232280,9,dask,2024-10-08T08:21:23.383227,
vanilla_dask_bag_accumulate,bag,9,9.698411,9,dask,2024-10-08T08:21:33.240382,
vanilla_dask_bag_accumulate,bag,9,9.316481,9,dask,2024-10-08T08:21:42.738407,
vanilla_dask_bag_accumulate,bag,9,8.992649,9,dask,2024-10-08T08:21:51.886066,
vanilla_dask_bag_accumulate,bag,9,8.993150,9,dask,2024-10-08T08:22:01.042335,
vanilla_dask_bag_accumulate,bag,9,9.265664,9,dask,2024-10-08T08:22:10.471916,
vanilla_dask_bag_accumulate,bag,9,8.985841,9,dask,2024-10-08T08:22:19.616070,
vanilla_dask_bag_accumulate,bag,9,9.632734,9,dask,2024-10-08T08:22:29.402471,
vanilla_dask_bag_accumulate,bag,9,9.317494,9,dask,2024-10-08T08:22:38.877239,
vanilla_dask_bag_accumulate,bag,9,9.372890,9,dask,2024-10-08T08:22:48.404586,
vanilla_dask_bag_accumulate,bag,9,9.187837,9,dask,2024-10-08T08:22:57.752730,
vanilla_dask_bag_accumulate,bag,9,9.379920,9,dask,2024-10-08T08:23:07.301590,
vanilla_dask_bag_accumulate,bag,9,9.021330,9,dask,2024-10-08T08:23:16.478878,
vanilla_dask_bag_accumulate,bag,9,9.042342,9,dask,2024-10-08T08:23:25.699589,
vanilla_dask_bag_accumulate,bag,9,8.962553,9,dask,2024-10-08T08:23:34.818684,
vanilla_dask_bag_accumulate,bag,9,8.953247,9,dask,2024-10-08T08:23:43.928686,
vanilla_dask_bag_accumulate,bag,9,9.359746,9,dask,2024-10-08T08:23:53.447386,
vanilla_dask_bag_accumulate,bag,9,10.006239,9,dask,2024-10-08T08:24:03.612348,
vanilla_dask_bag_accumulate,bag,9,9.328140,9,dask,2024-10-08T08:24:13.099260,
vanilla_dask_bag_accumulate,bag,9,9.020475,9,dask,2024-10-08T08:24:22.279128,
vanilla_dask_bag_accumulate,bag,9,8.977064,9,dask,2024-10-08T08:24:31.412998,
vanilla_dask_bag_accumulate,bag,9,9.084291,9,dask,2024-10-08T08:24:40.675082,
vanilla_dask_bag_accumulate,bag,9,9.274525,9,dask,2024-10-08T08:24:50.111791,
vanilla_dask_bag_accumulate,bag,9,9.322286,9,dask,2024-10-08T08:24:59.597707,
vanilla_dask_bag_accumulate,bag,9,9.324171,9,dask,2024-10-08T08:25:09.085651,
vanilla_dask_bag_accumulate,bag,9,9.329860,9,dask,2024-10-08T08:25:18.568931,
vanilla_dask_bag_accumulate,bag,90,10.037203,9,dask,2024-10-08T08:25:28.767975,
vanilla_dask_bag_accumulate,bag,90,9.627164,9,dask,2024-10-08T08:25:38.575406,
vanilla_dask_bag_accumulate,bag,90,9.795250,9,dask,2024-10-08T08:25:48.524615,
vanilla_dask_bag_accumulate,bag,90,9.953131,9,dask,2024-10-08T08:25:58.634656,
vanilla_dask_bag_accumulate,bag,90,9.630248,9,dask,2024-10-08T08:26:08.432932,
vanilla_dask_bag_accumulate,bag,90,9.899784,9,dask,2024-10-08T08:26:18.484788,
vanilla_dask_bag_accumulate,bag,90,9.726157,9,dask,2024-10-08T08:26:28.364779,
vanilla_dask_bag_accumulate,bag,90,9.633678,9,dask,2024-10-08T08:26:38.152570,
vanilla_dask_bag_accumulate,bag,90,9.730068,9,dask,2024-10-08T08:26:48.048415,
vanilla_dask_bag_accumulate,bag,90,9.794131,9,dask,2024-10-08T08:26:57.998663,
vanilla_dask_bag_accumulate,bag,90,9.999710,9,dask,2024-10-08T08:27:08.152687,
vanilla_dask_bag_accumulate,bag,90,9.770272,9,dask,2024-10-08T08:27:18.078192,
vanilla_dask_bag_accumulate,bag,90,9.862037,9,dask,2024-10-08T08:27:28.092764,
vanilla_dask_bag_accumulate,bag,90,9.750983,9,dask,2024-10-08T08:27:37.998540,
vanilla_dask_bag_accumulate,bag,90,9.809861,9,dask,2024-10-08T08:27:47.962221,
vanilla_dask_bag_accumulate,bag,90,9.734409,9,dask,2024-10-08T08:27:57.851089,
vanilla_dask_bag_accumulate,bag,90,9.797840,9,dask,2024-10-08T08:28:07.804734,
vanilla_dask_bag_accumulate,bag,90,9.931711,9,dask,2024-10-08T08:28:17.894518,
vanilla_dask_bag_accumulate,bag,90,9.725288,9,dask,2024-10-08T08:28:27.779863,
